Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2016-09-29,25.699739456176758,41.45249938964844,39.80303192138672,127.09263610839844,51.175865173339844,1.6572930812835693,13.380000114440918
2016-09-30,25.899051666259766,41.865501403808594,39.873443603515625,127.271240234375,51.354183197021484,1.68483304977417,13.60200023651123
2016-10-03,25.77762794494629,41.83700180053711,39.69096374511719,127.76736450195312,51.19370651245117,1.683111548423767,14.24666690826416
2016-10-04,25.88759422302246,41.701499938964844,39.810462951660156,127.19186401367188,51.033226013183594,1.679423213005066,14.093999862670898
2016-10-05,25.899051666259766,42.21799850463867,39.73310852050781,127.46968841552734,51.38985824584961,1.6777020692825317,13.897333145141602
2016-10-06,26.091487884521484,42.08300018310547,39.82484436035156,127.73758697509766,51.479000091552734,1.6558177471160889,13.399999618530273
2016-10-07,26.13043212890625,41.971500396728516,39.70732116699219,127.98564910888672,51.532493591308594,1.6437695026397705,13.107333183288574
2016-10-10,26.586326599121094,42.08549880981445,40.37480545043945,129.22592163085938,51.74647903442383,1.6499167680740356,13.396666526794434
2016-10-11,26.64360237121582,41.54999923706055,40.14668655395508,127.87651062011719,50.9886360168457,1.6260650157928467,13.34000015258789
2016-10-12,26.881858825683594,41.704498291015625,40.25579071044922,128.045166015625,50.917327880859375,1.6334421634674072,13.434000015258789
2016-10-13,26.799386978149414,41.4640007019043,39.87443542480469,126.82474517822266,50.747928619384766,1.6068861484527588,13.349332809448242
2016-10-14,26.948291778564453,41.14799880981445,39.90022277832031,126.88428497314453,51.19370651245117,1.6226229667663574,13.100666999816895
2016-10-17,26.929967880249023,40.647499084472656,40.01130676269531,126.54693603515625,51.0153923034668,1.6132792234420776,12.93066692352295
2016-10-18,26.91164207458496,40.88249969482422,40.7378044128418,127.56891632080078,51.40766906738281,1.63786780834198,13.273332595825195
2016-10-19,26.831464767456055,40.884498596191406,41.003116607666016,129.096923828125,51.291770935058594,1.6344258785247803,13.570667266845703
2016-10-20,26.817716598510742,40.51599884033203,40.7447509765625,128.98773193359375,51.04214096069336,1.6654080152511597,13.273332595825195
2016-10-21,26.71233367919922,40.949501037597656,40.8652458190918,131.04165649414062,53.19081497192383,1.6607362031936646,13.339332580566406
